StartTime_[LST],EndTime_[LST],ethane_[ppbV],ethane_Flags,ethylene_[ppbV],ethylene_Flags,propane_[ppbV],propane_Flags,propylene_[ppbV],propylene_Flags,isobutane_[ppbV],isobutane_Flags,n-butane_[ppbV],n-butane_Flags,trans-2-butene_[ppbV],trans-2-butene_Flags,1-butene_[ppbV],1-butene_Flags,cis-2-butene_[ppbV],cis-2-butene_Flags,cyclopentane_[ppbV],cyclopentane_Flags,isopentane_[ppbV],isopentane_Flags,n-pentane_[ppbV],n-pentane_Flags,"1,3-butadiene_[ppbV]","1,3-butadiene_Flags",trans-2-pentene_[ppbV],trans-2-pentene_Flags,1-pentene_[ppbV],1-pentene_Flags,cis-2-pentene_[ppbV],cis-2-pentene_Flags,"2,2-dimethyl-butane_[ppbV]","2,2-dimethyl-butane_Flags","2,3-dimethyl-butane_[ppbV]","2,3-dimethyl-butane_Flags",2-methyl-pentane_[ppbV],2-methyl-pentane_Flags,3-methyl-pentane_[ppbV],3-methyl-pentane_Flags,isoprene_[ppbV],isoprene_Flags,n-hexane_[ppbV],n-hexane_Flags,methyl-cyclopentane_[ppbV],methyl-cyclopentane_Flags,"2,4-dimethyl-pentane_[ppbV]","2,4-dimethyl-pentane_Flags",benzene_[ppbV],benzene_Flags,cyclohexane_[ppbV],cyclohexane_Flags,2-methyl-hexane_[ppbV],2-methyl-hexane_Flags,"2,3-dimethyl-pentane_[ppbV]","2,3-dimethyl-pentane_Flags",3-methyl-hexane_[ppbV],3-methyl-hexane_Flags,"2,2,4-trimethyl-pentane_[ppbV]","2,2,4-trimethyl-pentane_Flags",n-heptane_[ppbV],n-heptane_Flags,methyl-cyclohexane_[ppbV],methyl-cyclohexane_Flags,"2,3,4-trimethyl-pentane_[ppbV]","2,3,4-trimethyl-pentane_Flags",toluene_[ppbV],toluene_Flags,2-methyl-heptane_[ppbV],2-methyl-heptane_Flags,3-methyl-heptane_[ppbV],3-methyl-heptane_Flags,n-octane_[ppbV],n-octane_Flags,ethyl-benzene_[ppbV],ethyl-benzene_Flags,"m,p-xylene_[ppbV]","m,p-xylene_Flags",styrene_[ppbV],styrene_Flags,o-xylene_[ppbV],o-xylene_Flags,n-nonane_[ppbV],n-nonane_Flags,isopropyl-benzene_[ppbV],isopropyl-benzene_Flags,a-pinene_[ppbV],a-pinene_Flags,n-propyl-benzene_[ppbV],n-propyl-benzene_Flags,m-ethyl-toluene_[ppbV],m-ethyl-toluene_Flags,p-ethyl-toluene_[ppbV],p-ethyl-toluene_Flags,"1,3,5-trimethyl-benzene_[ppbV]","1,3,5-trimethyl-benzene_Flags",o-ethyl-toluene_[ppbV],o-ethyl-toluene_Flags,"1,2,4-trimethyl-benzene_[ppbV]","1,2,4-trimethyl-benzene_Flags",n-decane_[ppbV],n-decane_Flags,"1,2,3-trimethyl-benzene_[ppbV]","1,2,3-trimethyl-benzene_Flags",m-diethyl-benzene_[ppbV],m-diethyl-benzene_Flags,p-diethyl-benzene_[ppbV],p-diethyl-benzene_Flags,n-undecane_[ppbV],n-undecane_Flags,n-dodecane_[ppbV],n-dodecane_Flags
06/20/2021 21:44:48,06/20/2021 22:29:15,2.51191,,0.106447,,1.45307,,0.0191973,,0.181594,,0.666125,,-0.0217448,4,-0.0312894,4,-0.0207113,4,-0.00367387,4,0.234803,,0.292967,,0.00469736,4,-0.0139116,4,-0.0149533,4,-0.0119766,4,0.0157401,,-0.145608,4,0.0185406,,0.100328,,-0.0124746,4,0.0958747,,0.014846,,-0.0319243,4,-0.0266205,4,-0.0262293,4,0.00999313,,-0.0207131,4,0.0381234,,-0.00248194,4,0.00965964,,-0.0068821,4,-0.0113817,4,0.0793824,,-0.0101055,4,-0.0132358,4,-0.0114095,4,0.0131354,,0.0310657,,0.0166383,,0.0048318,,-0.0113585,4,-0.0249682,4,0.000209975,4,-0.0125963,4,-0.0124373,4,-0.0286938,4,-0.0124229,4,-0.018258,4,-0.0211755,4,-0.0110564,4,0.00420405,,0.0174118,,,1,0.000308194,4,0.0320388,
06/20/2021 22:46:35,06/20/2021 23:31:05,2.37257,,0.0545597,,1.32886,,-0.00560854,4,0.161451,,0.498774,,,1,-0.0305722,4,-0.0242464,4,-0.00884006,4,0.0653827,,0.200194,,,1,-0.0176295,4,-0.0124421,4,-0.0143951,4,-0.0126972,4,-0.150615,4,-0.00566042,4,0.0468094,,-0.0131242,4,0.0694698,,0.00033053,4,-0.0321067,4,0.00532248,,-0.0291621,4,0.00166535,4,-0.0280987,4,0.0320029,,-0.0100542,4,0.0032716,,-0.00854136,4,-0.0119838,4,0.0545372,,-0.0114687,4,-0.012774,4,-0.0090363,4,0.0125195,,0.0248996,,0.0212759,,0.00407328,,-0.0123611,4,-0.0264651,4,0.000316303,4,-0.0147542,4,-0.018655,4,-0.0275208,4,-0.013332,4,-0.0188824,4,-0.0239499,4,-0.0125292,4,0.00286246,,0.0155577,,-0.0130626,4,-0.000892861,4,0.027631,
06/20/2021 23:48:26,06/21/2021 0:32:53,2.76483,,0.0642048,,1.54976,,0.0025355,4,0.190534,,0.558436,,-0.0222622,4,-0.0370434,4,-0.0207582,4,-0.00633743,4,0.0514455,,0.210203,,0.00122152,4,-0.0187635,4,-0.00825906,4,-0.0147811,4,-0.00946948,4,-0.159641,4,-0.00650909,4,0.0659094,,-0.0149502,4,0.07322,,0.00265395,,-0.0321686,4,0.00910063,,-0.0311288,4,0.00577608,,-0.0247049,4,0.0343035,,-0.00978432,4,0.00284301,,-0.00802577,4,-0.0119361,4,0.0567138,,-0.0104723,4,-0.0128116,4,-0.0117779,4,0.0139821,,0.0237827,,0.0202281,,0.00350259,,-0.0118197,4,-0.0266458,4,0.000174601,4,-0.0225049,4,-0.0178297,4,-0.0275041,4,-0.0140042,4,-0.0190314,4,-0.0237065,4,-0.0122307,4,0.00210082,,0.00333429,4,-0.0138304,4,0.00121926,4,0.0301774,
06/21/2021 0:50:12,06/21/2021 1:34:40,5.82083,,0.0613354,,3.27746,,0.00794171,,0.427307,,1.15188,,-0.0234474,4,-0.0320129,4,,1,0.00580188,,0.299073,,0.421878,,0.0019681,4,-0.0160332,4,-0.00227158,4,-0.0125571,4,0.0219026,,-0.146055,4,0.0150975,,0.120894,,-0.0107747,4,0.132014,,0.0195409,,-0.0292849,4,0.0141923,,-0.0161727,4,0.0110108,,-0.0192856,4,0.0432066,,-0.00566111,4,0.0121144,,-0.00668793,4,-0.0123656,4,0.0704269,,-0.00904004,4,-0.0108811,4,-0.0103537,4,0.0148581,,0.0300542,,0.0184399,,0.00649972,,-0.0111413,4,-0.02654,4,0.000115359,4,-0.0170919,4,-0.0181932,4,-0.0342997,4,-0.0144647,4,-0.0191189,4,-0.024,4,-0.013086,4,0.00306206,,0.0123,,,1,-0.000353455,4,0.0233476,
06/21/2021 1:52:07,06/21/2021 2:36:36,3.48388,,0.0175416,,1.81881,,-0.000174927,4,0.245685,,0.653727,,-0.0269363,4,-0.0288257,4,,1,-0.00366207,4,0.117806,,0.260155,,0.00180206,4,-0.0171417,4,-0.0138792,4,-0.0113562,4,-0.00777294,4,-0.152076,4,-0.00903434,4,0.0725546,,-0.0165943,4,0.0848795,,0.00590728,,-0.0301029,4,0.00494144,,-0.0277674,4,0.00410338,,-0.0261365,4,0.0286196,,-0.00727912,4,0.00487339,,-0.0055141,4,,1,0.0600845,,-0.0109419,4,,1,-0.0128213,4,0.0143469,,0.0294599,,0.0161766,,0.00419793,,-0.0131235,4,,1,4.42E-05,4,-0.00736693,4,-0.0209261,4,-0.0291843,4,-0.0145421,4,-0.0193792,4,-0.0247202,4,-0.0132179,4,0.00322452,,0.00543852,,,1,-0.00111849,4,0.0306139,
06/21/2021 2:53:55,06/21/2021 3:38:23,8.74848,,0.121685,,3.54625,,0.0163141,,0.290025,,0.770325,,-0.0215668,4,-0.0350555,4,-0.0257865,4,-0.00218886,4,0.136139,,0.32133,,0.00130779,4,,1,-0.0152703,4,-0.0137314,4,0.00715406,,-0.151728,4,0.0135391,,0.139129,,-0.0168833,4,0.12972,,0.00910719,,-0.0294408,4,0.0141001,,-0.0158473,4,0.00254377,,-0.0257084,4,0.0341997,,-0.00565131,4,0.0130006,,-0.00160236,4,,1,0.0608412,,-0.0104102,4,-0.0120222,4,-0.00923122,4,0.0157017,,0.0244011,,0.0194203,,0.00449436,,-0.0101792,4,-0.0262191,4,0.000200408,4,-0.018121,4,-0.0256032,4,-0.0291876,4,-0.014375,4,-0.0190607,4,-0.0243923,4,-0.0117176,4,0.00338598,,0.0129616,,-0.0119725,4,0.000552771,4,0.0324579,
06/21/2021 4:57:46,06/21/2021 5:42:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
06/21/2021 5:59:38,06/21/2021 6:44:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/21/2021 7:01:31,06/21/2021 7:45:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/21/2021 8:03:17,06/21/2021 8:47:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
06/21/2021 9:05:13,06/21/2021 9:49:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/21/2021 10:07:02,06/21/2021 10:51:30,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/21/2021 11:08:52,06/21/2021 11:53:20,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/21/2021 12:10:34,06/21/2021 12:55:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/21/2021 13:12:22,06/21/2021 13:56:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/21/2021 14:14:10,06/21/2021 14:58:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/21/2021 15:16:01,06/21/2021 16:00:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/21/2021 16:17:40,06/21/2021 17:02:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/21/2021 17:19:21,06/21/2021 18:03:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/24/2021 17:41:40,06/24/2021 18:26:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/24/2021 18:43:25,06/24/2021 19:27:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/24/2021 19:45:14,06/24/2021 20:29:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/24/2021 20:47:06,06/24/2021 21:31:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/24/2021 21:48:57,06/24/2021 22:33:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/24/2021 22:50:44,06/24/2021 23:35:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/24/2021 23:52:33,06/25/2021 0:37:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2021 0:54:25,06/25/2021 1:38:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2021 1:56:26,06/25/2021 2:40:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2021 2:58:28,06/25/2021 3:42:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2021 4:00:26,06/25/2021 4:44:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2021 5:02:22,06/25/2021 5:46:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2021 6:04:16,06/25/2021 6:48:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2021 7:06:04,06/25/2021 7:50:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2021 8:07:56,06/25/2021 8:52:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2021 9:09:53,06/25/2021 9:54:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2021 10:11:43,06/25/2021 10:56:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2021 11:13:39,06/25/2021 11:58:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2021 12:15:26,06/25/2021 12:59:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2021 13:17:17,06/25/2021 14:01:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2021 14:19:05,06/25/2021 15:03:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2021 15:20:52,06/25/2021 16:05:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2021 16:22:44,06/25/2021 17:07:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,1,,1,,1
06/29/2021 14:57:24,06/29/2021 15:41:53,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2021 15:59:35,06/29/2021 16:44:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2021 17:01:34,06/29/2021 17:46:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
06/29/2021 18:03:19,06/29/2021 18:47:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2021 19:05:10,06/29/2021 19:49:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2021 20:06:57,06/29/2021 20:51:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2021 21:08:50,06/29/2021 21:53:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2021 22:10:42,06/29/2021 22:55:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2021 23:12:31,06/29/2021 23:56:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
06/30/2021 0:14:25,06/30/2021 0:58:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2021 1:16:17,06/30/2021 2:00:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2021 2:18:04,06/30/2021 3:02:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2021 3:19:55,06/30/2021 4:04:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2021 4:21:43,06/30/2021 5:06:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2021 5:23:37,06/30/2021 6:08:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2021 6:25:26,06/30/2021 7:09:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/06/2021 17:38:46,07/06/2021 18:23:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/06/2021 18:40:25,07/06/2021 19:24:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/06/2021 19:42:04,07/06/2021 20:26:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/06/2021 20:43:50,07/06/2021 21:28:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/06/2021 21:45:33,07/06/2021 22:30:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/06/2021 22:47:16,07/06/2021 23:31:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/06/2021 23:49:03,07/07/2021 0:33:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/07/2021 0:50:49,07/07/2021 1:35:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/07/2021 1:52:38,07/07/2021 2:37:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/07/2021 2:54:23,07/07/2021 3:38:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/07/2021 3:56:12,07/07/2021 4:40:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/07/2021 4:58:01,07/07/2021 5:42:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/07/2021 5:59:46,07/07/2021 6:44:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/08/2021 7:49:37,07/08/2021 8:34:05,2.15959,,0.59742,,1.41084,,0.128685,,0.221412,,0.672594,,-0.0187595,4,-0.0231891,4,-0.0296782,4,0.005322,,0.530181,,0.250654,,0.0114961,,-0.0114569,4,-0.00908021,4,-0.00690895,4,0.013864,,-0.121609,4,0.0787118,,0.268892,,0.394701,,0.30255,,0.0748522,,-0.0131772,4,0.107495,,0.0105234,,0.091367,,0.0120497,,0.118545,,0.043812,,0.0599778,,0.0390421,,-0.00461982,4,0.471683,,0.00658309,,0.00188149,,0.00686749,,0.0443973,,0.171563,,0.00659935,,0.0497373,,0.00667224,,-0.0206292,4,0.0043154,,-0.00414677,4,0.0420867,,-0.0135749,4,-0.00023631,4,-0.0131724,4,0.00245197,,0.00230724,,0.0353314,,0.0387243,,-0.0173391,4,-0.00393136,4,-0.0217847,4
